38346608	2143401113
60225560	1538267625
70465632	2153667796
99093046	2121589816
100341640	2084011265
112135964	2098678491
114467962	1992553671
125842290	2043508455
185144071	2144265691
189201037	2171729887
198528920	2154322583
975351372	2053075747
1203536720	2000656232
1409103679	2160600283
1478920963	33887417
1480794755	2005188603
1485280598	2012661207
1485782945	2077515046
1485782945	2161755773
1486753193	2024770506
1488319022	2012056301
1492626646	1969966990
1493098199	2007069074
1495594559	2171903035
1495986321	1971405342
1495986321	2144771673
1500615737	1994694191
1500615737	2042064890
1506170043	30177274
1508670223	1507165467
1508914815	1867583637
1509148583	2200545814
1512552654	1573966373
1514516794	2064853889
1515160709	2111927035
1517332488	2009980092
1519051947	2165286227
1520103883	2072540320
1520283191	2123060058
1521464082	1528326260
1521464082	2105252819
1522346613	1561948638
1524011117	2120084971
1524214323	2126256512
1524852452	2120052337
1526145227	2055070636
1527916118	1567632848
1529070545	1528890958
1531366036	1550420318
1532398967	1566802989
1532398967	2062851028
1537244157	154754090
1538786304	2053428424
1538805611	2076008912
1543003006	1509426348
1554627134	2009980092
1558603492	2064803206
1566110908	2063296107
1568731394	1916593361
1569005969	2071620504
1570320352	2043934800
1570677110	1851716385
1572120187	2024797550
1572446108	1975731516
1574305441	2049367123
1575476631	1496970916
1575476631	2150941258
1577912117	1998244781
1578006587	2151834759
1579525522	1542193057
1581805425	1527733826
1583200120	1775510163
1583949997	1551374365
1586434403	1604794355
1588349761	2118229812
1589814603	2068901259
1590183325	262463062
1592371320	1500547548
1592609929	2144829796
1593000629	2067650870
1593000629	2136724381
1595102089	2009980092
1599094651	2128040811
1608654800	2063296107
1665789430	1974021718
1785356562	2110304906
1802447419	2133900260
1836751615	1977152005
1867583637	2084060979
1929129593	2078907037
1964356327	2129097092
1965659121	27111487
1966208416	1986319134
1966208416	2124062450
1966558147	2158595459
1968403101	2128040811
1968745093	2171438172
1970372442	2088675571
1970448151	2170016254
1971021648	2016027000
1971102063	2134092629
1971627640	2108883953
1971962972	2114284491
1973011084	1564059483
1973056687	2079995851
1973382888	1991054669
1973761208	2001340865
1973893716	2116396741
1975251111	2122646429
1975731516	1604438401
1976978919	2141115288
1977320861	2164049396
1978066268	2002203222
1979225241	1497030060
1979331609	2123966888
1979545399	2088859993
1979567624	2002643280
1979779244	2087778568
1980302278	2103849501
1980634162	1996182172
1980955479	2166916904
1981339084	2017666497
1981339084	2140493646
1981585544	1491206589
1981585544	2105819430
1981634604	1502916507
1982431534	2160460372
1983119041	2163319971
1983693144	2122956021
1983895674	2114004713
1984141355	2137079109
1984505681	2073433262
1984549899	2134356404
1985590103	2145818584
1987163291	2099117306
1988273866	1505263402
1988635065	2150426212
1988668397	2134356404
1989002177	1484813121
1991115479	1541459201
1991812589	2146485383
1991987529	1991373531
1992622324	2040374677
1992786608	2080264505
1993813873	2202883415
1993855803	2001670934
1994019410	2110631345
1994354282	2123645388
1994502095	2102116440
1994694191	1645807896
1995005152	101498165
1995023909	1503711371
1995092240	1569583874
1995404885	1999119023
1995787994	2055255408
1996186909	1766932551
1996404466	2064385972
1998840913	2040733960
1999119023	1975577269
1999981671	2122594532
2000649160	2098388305
2000656232	2146399237
2001576228	2050232108
2001743633	2134414349
2002597960	2094689410
2002597960	2119441285
2003684739	2002087344
2004366212	2078686663
2005091928	2099035968
2006499508	2169917840
2006801410	2098935637
2007153796	2111967617
2007501064	1581547316
2007693284	2111406286
2007813371	2101229914
2008946079	1506285740
2009391556	2163578478
2009602724	2099395665
2011721658	2160517409
2013493775	1665789430
2015018654	2030225697
2015332538	1508355855
2015684518	2132546253
2016582455	1585599174
2016621069	2043508455
2017097190	2150352911
2019998825	2141048674
2020764321	2062851028
2020971160	2106011067
2022110761	2153670461
2022740398	2061884758
2023401000	2012670464
2023797161	2090403603
2026645199	2152868984
2028574166	2041771431
2029036662	1556076816
2029207031	262463062
2029487844	1749554492
2029763499	1972072126
2029860468	2011216143
2032123413	2152890272
2032338144	2152609228
2033457761	2110631345
2034113185	1518141515
2034162564	2149441819
2035372089	2098388305
2036666100	2123020735
2036971997	2110086534
2037021790	1540464923
2037560604	2083036816
2037698633	2033933009
2038430060	2095897464
2039652440	2149516580
2039795706	1570320352
2040374677	1500547548
2040526463	1964093362
2041226866	2033368934
2041948528	2119806435
2042389627	1537402732
2042961981	2062735494
2045694141	1969691871
2045816225	2107484131
2045928315	2171776999
2046444514	2077449561
2046623451	1556528519
2047908203	1997354355
2049263029	2151197771
2049344225	2054685200
2049956083	2152741579
2050127001	2166616527
2051559996	2078753252
2053508739	2165456041
2054028114	1551118287
2054468361	2137077706
2054889329	2094504503
2055447156	2015549359
2055533652	2114303224
2055694517	1552113525
2055999015	2072627547
2057714964	2157092487
2058480078	2110459974
2058648547	2039399638
2059514164	2011190572
2060015309	2159586681
2060220453	1498726635
2060579849	2051228475
2061781275	2105832118
2061884758	1916576906
2062071335	2098278465
2062153469	2099083325
2063208042	2168865746
2064007157	2043499927
2064174652	2110557355
2064580935	2068306568
2064619860	1484813121
2064926388	2140757415
2065227490	2116409384
2066590586	1965392376
2067490448	2172232422
2068050408	2034602380
2068306568	2132461362
2068410942	2128040811
2068447118	2108009586
2068448124	1929129593
2069710926	2171262729
2072363068	1879587332
2072831861	2086797095
2072998720	2008896880
2074836925	1495105959
2075056819	1518229550
2075712468	2159359962
2075827270	1825341804
2077449561	2155419928
2077760583	2095897464
2078131053	2063387237
2078131053	2172232422
2078204295	2073824505
2080384223	2130476464
2081360300	2150013559
2081417442	2002131042
2082314767	1990259865
2082626166	1491206589
2082718569	2135499008
2082767672	2132560950
2083619093	2167631575
2085799322	2106163100
2086658561	1969460277
2086795056	2212819718
2087177601	2139072600
2087796842	1988504473
2088499566	2128034913
2089347259	1987163291
2090012241	2110557355
2090197195	2065811242
2090438868	1585853635
2090545538	2031444464
2090545538	2137389980
2091843160	2059558261
2092204704	1601435884
2092954093	1554228447
2092954093	2156448604
2093863113	2105022522
2094206427	2124298185
2094854583	2078432293
2096321409	1995213245
2096454106	2100365109
2096660972	2131323387
2096791800	2145544369
2097098223	2128061541
2097154968	2114775327
2097218046	2037881206
2097218046	2072254951
2097357324	2117461391
2097672736	2099813268
2097832942	2004188181
2097880962	2112064847
2098255221	2143672210
2098330174	2122602260
2098416578	2165286227
2098759488	2066834853
2098907704	1590824386
2099161642	2123513851
2099225351	2110034858
2099328971	2106742801
2099393722	1879587332
2099393722	2046020929
2099395665	1510252230
2099601885	2151065878
2099677419	2040374677
2100099053	1520815598
2100261093	2002298107
2100456271	2145658258
2100548092	1502916507
2100587833	2152563679
2101108755	2096544401
2101229914	2117961179
2101238967	2156434859
2101382685	2141035882
2102018241	1484539234
2102018241	2135499008
2102294813	2125775320
2102967864	1992730709
2103127236	1575476631
2103188316	2112847033
2103207352	1576035775
2103269600	2108009586
2104233490	2068901259
2104534102	2077531550
2104925479	1992505166
2106038958	2124405605
2106072155	2013711971
2106163100	2021850646
2106463421	2161067131
2106821817	2115383527
2107628111	1993482412
2107763879	2128379730
2107872354	2098657005
2107909062	2099918651
2107916648	2134809374
2108907376	2117987151
2108907376	2127766448
2109626831	2123686039
2110128404	2143775804
2110138423	2092819480
2110363867	2005474660
2110686900	2008896880
2110691729	2078907037
2110772258	1515943552
2112040168	2036196659
2112056262	1581547316
2112064847	2097880962
2112099725	2131329986
2112431793	1637435380
2112435678	2118944299
2112452234	2092103580
2112469755	1543003006
2112469755	2168872671
2112647999	2020764321
2113826533	2138363365
2113904485	2168247528
2114584188	2103332648
2114731047	2094728533
2114775327	2096266868
2114864246	1981626968
2115010808	2024796520
2115032392	2104362525
2115084472	1574590769
2115209166	2118024521
2115317346	2119178216
2115639091	2153752068
2115904912	2120808515
2116396741	2131620262
2116437000	2142126162
2116469285	1973382888
2116484544	2148357053
2116616082	1851390469
2116947590	2072661102
